,cell_barcode,clone_id
TP12-4T,cell_4095,1
TP12-4T,cell_4096,2
TP12-4T,cell_4097,2
TP12-4T,cell_4098,1
TP12-4T,cell_4099,7
TP12-4T,cell_41,7
TP12-4T,cell_410,7
TP12-4T,cell_4100,1
TP12-4T,cell_4101,1
TP12-4T,cell_4102,2
TP12-4T,cell_4103,2
TP12-4T,cell_4104,7
TP12-4T,cell_4105,2
TP12-4T,cell_4106,7
TP12-4T,cell_4107,7
TP12-4T,cell_4108,2
TP12-4T,cell_4109,7
TP12-4T,cell_411,7
TP12-4T,cell_4110,1
TP12-4T,cell_4111,7
TP12-4T,cell_4112,7
TP12-4T,cell_4113,7
TP12-4T,cell_4114,7
TP12-4T,cell_4115,7
TP12-4T,cell_4116,7
TP12-4T,cell_4117,7
TP12-4T,cell_4118,2
TP12-4T,cell_4119,7
TP12-4T,cell_412,7
TP12-4T,cell_4120,7
TP12-4T,cell_4121,2
TP12-4T,cell_4122,1
TP12-4T,cell_4123,7
TP12-4T,cell_4124,1
TP12-4T,cell_4125,1
TP12-4T,cell_4126,2
TP12-4T,cell_4127,1
TP12-4T,cell_4128,2
TP12-4T,cell_4129,7
TP12-4T,cell_413,7
TP12-4T,cell_4130,1
TP12-4T,cell_4131,2
TP12-4T,cell_4132,2
TP12-4T,cell_4133,7
TP12-4T,cell_4134,7
TP12-4T,cell_4135,2
TP12-4T,cell_4136,2
TP12-4T,cell_4137,2
TP12-4T,cell_4138,7
TP12-4T,cell_4139,7
TP12-4T,cell_414,7
TP12-4T,cell_4140,7
TP12-4T,cell_4141,7
TP12-4T,cell_4142,1
TP12-4T,cell_4143,1
TP12-4T,cell_4144,7
TP12-4T,cell_4145,7
TP12-4T,cell_4146,1
TP12-4T,cell_4147,7
TP12-4T,cell_4148,1
TP12-4T,cell_4149,7
TP12-4T,cell_415,1
TP12-4T,cell_4150,1
TP12-4T,cell_4151,1
TP12-4T,cell_4152,7
TP12-4T,cell_4153,1
TP12-4T,cell_4154,7
TP12-4T,cell_4155,1
TP12-4T,cell_4156,7
TP12-4T,cell_4157,7
TP12-4T,cell_4158,7
TP12-4T,cell_4159,1
TP12-4T,cell_416,7
TP12-4T,cell_4160,1
TP12-4T,cell_4161,2
TP12-4T,cell_4162,1
TP12-4T,cell_4163,7
TP12-4T,cell_4164,1
TP12-4T,cell_4165,7
TP12-4T,cell_4166,7
TP12-4T,cell_4167,7
TP12-4T,cell_4168,2
TP12-4T,cell_4169,7
TP12-4T,cell_417,2
TP12-4T,cell_4170,7
TP12-4T,cell_4171,2
TP12-4T,cell_4172,1
TP12-4T,cell_4173,7
TP12-4T,cell_4174,7
TP12-4T,cell_4175,7
TP12-4T,cell_4176,1
TP12-4T,cell_4177,1
TP12-4T,cell_4178,2
TP12-4T,cell_4179,7
TP12-4T,cell_418,1
TP12-4T,cell_4180,7
TP12-4T,cell_4181,1
TP12-4T,cell_4182,7
TP12-4T,cell_4183,7
TP12-4T,cell_4184,7
TP12-4T,cell_4185,2
TP12-4T,cell_4186,2
TP12-4T,cell_4187,7
TP12-4T,cell_4188,1
TP12-4T,cell_4189,7
TP12-4T,cell_419,2
TP12-4T,cell_4190,7
TP12-4T,cell_4191,7
TP12-4T,cell_4192,1
TP12-4T,cell_4193,7
TP12-4T,cell_4194,7
TP12-4T,cell_4195,7
TP12-4T,cell_4196,7
TP12-4T,cell_4197,1
TP12-4T,cell_4198,7
TP12-4T,cell_4199,7
TP12-4T,cell_42,1
TP12-4T,cell_420,1
TP12-4T,cell_4200,7
TP12-4T,cell_4201,1
TP12-4T,cell_4202,2
TP12-4T,cell_4203,7
TP12-4T,cell_4204,7
TP12-4T,cell_4205,7
TP12-4T,cell_4206,1
TP12-4T,cell_4207,7
TP12-4T,cell_4208,7
TP12-4T,cell_4209,7
TP12-4T,cell_421,1
TP12-4T,cell_4210,7
TP12-4T,cell_4211,1
TP12-4T,cell_4212,2
TP12-4T,cell_4213,1
TP12-4T,cell_4214,1
TP12-4T,cell_4215,1
TP12-4T,cell_4216,7
TP12-4T,cell_4217,7
TP12-4T,cell_4218,1
TP12-4T,cell_4219,1
TP12-4T,cell_422,7
TP12-4T,cell_4220,7
TP12-4T,cell_4221,1
TP12-4T,cell_4222,7
TP12-4T,cell_4223,7
TP12-4T,cell_4224,7
TP12-4T,cell_4225,1
TP12-4T,cell_4226,2
TP12-4T,cell_4227,7
TP12-4T,cell_4228,7
TP12-4T,cell_4229,7
TP12-4T,cell_423,7
TP12-4T,cell_4230,7
TP12-4T,cell_4231,7
TP12-4T,cell_4232,2
TP12-4T,cell_4233,1
TP12-4T,cell_4234,7
TP12-4T,cell_4235,7
TP12-4T,cell_4236,1
TP12-4T,cell_4237,7
TP12-4T,cell_4238,7
TP12-4T,cell_4239,7
TP12-4T,cell_424,2
TP12-4T,cell_4240,7
TP12-4T,cell_4241,1
TP12-4T,cell_4242,7
TP12-4T,cell_4243,2
TP12-4T,cell_4244,2
TP12-4T,cell_4245,2
TP12-4T,cell_4246,2
TP12-4T,cell_4247,7
TP12-4T,cell_4248,2
TP12-4T,cell_4249,7
TP12-4T,cell_425,7
TP12-4T,cell_4250,7
TP12-4T,cell_4251,2
TP12-4T,cell_4252,7
TP12-4T,cell_4253,7
TP12-4T,cell_4254,7
TP12-4T,cell_4255,1
TP12-4T,cell_4256,2
TP12-4T,cell_4257,1
TP12-4T,cell_4258,7
TP12-4T,cell_4259,7
TP12-4T,cell_426,2
TP12-4T,cell_4260,7
TP12-4T,cell_4261,7
TP12-4T,cell_4262,7
TP12-4T,cell_4263,7
TP12-4T,cell_4264,7
TP12-4T,cell_4265,1
TP12-4T,cell_4266,1
TP12-4T,cell_4267,7
TP12-4T,cell_4268,7
TP12-4T,cell_4269,7
TP12-4T,cell_427,2
TP12-4T,cell_4270,1
TP12-4T,cell_4271,7
TP12-4T,cell_4272,1
TP12-4T,cell_428,2
TP12-4T,cell_429,1
TP12-4T,cell_43,2
TP12-4T,cell_430,7
TP12-4T,cell_431,1
TP12-4T,cell_432,1
TP12-4T,cell_433,7
TP12-4T,cell_434,7
TP12-4T,cell_435,7
TP12-4T,cell_436,1
TP12-4T,cell_437,7
TP12-4T,cell_438,1
TP12-4T,cell_439,1
TP12-4T,cell_44,7
TP12-4T,cell_440,1
TP12-4T,cell_441,7
TP12-4T,cell_442,7
TP12-4T,cell_443,7
TP12-4T,cell_444,7
TP12-4T,cell_445,1
TP12-4T,cell_446,7
TP12-4T,cell_447,7
TP12-4T,cell_448,7
TP12-4T,cell_449,7
TP12-4T,cell_45,1
TP12-4T,cell_450,7
TP12-4T,cell_451,1
TP12-4T,cell_452,7
TP12-4T,cell_453,1
TP12-4T,cell_454,7
TP12-4T,cell_455,7
TP12-4T,cell_456,7
TP12-4T,cell_457,2
TP12-4T,cell_458,7
TP12-4T,cell_459,2
TP12-4T,cell_46,7
TP12-4T,cell_460,1
TP12-4T,cell_461,1
TP12-4T,cell_462,1
TP12-4T,cell_463,2
TP12-4T,cell_464,1
TP12-4T,cell_465,7
TP12-4T,cell_466,7
TP12-4T,cell_467,7
TP12-4T,cell_468,7
TP12-4T,cell_469,7
TP12-4T,cell_47,7
TP12-4T,cell_470,2
TP12-4T,cell_471,1
TP12-4T,cell_472,2
TP12-4T,cell_473,1
TP12-4T,cell_474,2
TP12-4T,cell_475,7
TP12-4T,cell_476,1
TP12-4T,cell_477,7
TP12-4T,cell_478,7
TP12-4T,cell_479,7
TP12-4T,cell_48,7
TP12-4T,cell_480,7
TP12-4T,cell_481,1
TP12-4T,cell_482,7
TP12-4T,cell_483,2
TP12-4T,cell_484,7
TP12-4T,cell_485,2
TP12-4T,cell_486,7
TP12-4T,cell_487,1
TP12-4T,cell_488,2
TP12-4T,cell_489,1
TP12-4T,cell_49,7
TP12-4T,cell_490,2
TP12-4T,cell_491,1
TP12-4T,cell_492,7
TP12-4T,cell_493,7
TP12-4T,cell_494,2
TP12-4T,cell_495,7
TP12-4T,cell_496,7
TP12-4T,cell_497,7
TP12-4T,cell_498,1
TP12-4T,cell_499,2
TP12-4T,cell_5,2
TP12-4T,cell_50,1
TP12-4T,cell_500,1
TP12-4T,cell_501,1
TP12-4T,cell_502,2
TP12-4T,cell_503,7
TP12-4T,cell_504,1
TP12-4T,cell_505,2
TP12-4T,cell_506,1
TP12-4T,cell_507,2
TP12-4T,cell_508,7
TP12-4T,cell_509,2
TP12-4T,cell_51,7
TP12-4T,cell_510,2
TP12-4T,cell_511,2
TP12-4T,cell_512,2
TP12-4T,cell_513,2
TP12-4T,cell_514,7
TP12-4T,cell_515,7
TP12-4T,cell_516,2
TP12-4T,cell_517,1
TP12-4T,cell_518,7
TP12-4T,cell_519,7
TP12-4T,cell_52,7
TP12-4T,cell_520,7
TP12-4T,cell_521,2
TP12-4T,cell_522,2
TP12-4T,cell_523,2
TP12-4T,cell_524,1
TP12-4T,cell_525,2
TP12-4T,cell_526,1
TP12-4T,cell_527,7
TP12-4T,cell_528,1
TP12-4T,cell_529,1
TP12-4T,cell_53,7
TP12-4T,cell_530,7
TP12-4T,cell_531,7
TP12-4T,cell_532,7
TP12-4T,cell_533,2
TP12-4T,cell_534,7
TP12-4T,cell_535,7
TP12-4T,cell_536,1
TP12-4T,cell_537,7
TP12-4T,cell_538,2
TP12-4T,cell_539,2
TP12-4T,cell_54,2
TP12-4T,cell_540,7
TP12-4T,cell_541,7
TP12-4T,cell_542,7
TP12-4T,cell_543,7
TP12-4T,cell_544,1
TP12-4T,cell_545,1
TP12-4T,cell_546,7
TP12-4T,cell_547,1
TP12-4T,cell_548,2
TP12-4T,cell_549,2
TP12-4T,cell_55,7
TP12-4T,cell_550,7
TP12-4T,cell_551,7
TP12-4T,cell_552,1
TP12-4T,cell_553,1
TP12-4T,cell_554,7
TP12-4T,cell_555,1
TP12-4T,cell_556,7
TP12-4T,cell_557,2
TP12-4T,cell_558,7
TP12-4T,cell_559,2
TP12-4T,cell_56,1
TP12-4T,cell_560,7
TP12-4T,cell_561,2
TP12-4T,cell_562,7
TP12-4T,cell_563,7
TP12-4T,cell_564,1
TP12-4T,cell_565,1
TP12-4T,cell_566,7
TP12-4T,cell_567,1
TP12-4T,cell_568,2
TP12-4T,cell_569,7
TP12-4T,cell_57,2
TP12-4T,cell_570,2
TP12-4T,cell_571,7
TP12-4T,cell_572,1
TP12-4T,cell_573,1
TP12-4T,cell_574,7
TP12-4T,cell_575,1
TP12-4T,cell_576,7
TP12-4T,cell_577,2
TP12-4T,cell_578,7
TP12-4T,cell_579,1
TP12-4T,cell_58,7
TP12-4T,cell_580,7
TP12-4T,cell_581,7
TP12-4T,cell_582,7
TP12-4T,cell_583,7
TP12-4T,cell_584,7
TP12-4T,cell_585,7
TP12-4T,cell_586,1
TP12-4T,cell_587,7
TP12-4T,cell_588,7
TP12-4T,cell_589,7
TP12-4T,cell_59,7
TP12-4T,cell_590,7
TP12-4T,cell_591,2
TP12-4T,cell_592,1
TP12-4T,cell_593,2
TP12-4T,cell_594,2
TP12-4T,cell_595,2
TP12-4T,cell_596,1
TP12-4T,cell_597,2
TP12-4T,cell_598,1
TP12-4T,cell_599,2
TP12-4T,cell_6,1
TP12-4T,cell_60,7
TP12-4T,cell_600,7
TP12-4T,cell_601,7
TP12-4T,cell_602,2
TP12-4T,cell_603,2
TP12-4T,cell_604,1
TP12-4T,cell_605,7
TP12-4T,cell_606,7
TP12-4T,cell_607,7
TP12-4T,cell_608,7
TP12-4T,cell_609,2
TP12-4T,cell_61,7
TP12-4T,cell_610,7
TP12-4T,cell_611,2
TP12-4T,cell_612,2
TP12-4T,cell_613,2
TP12-4T,cell_614,7
TP12-4T,cell_615,1
TP12-4T,cell_616,7
TP12-4T,cell_617,1
TP12-4T,cell_618,2
TP12-4T,cell_619,7
TP12-4T,cell_62,2
TP12-4T,cell_620,1
TP12-4T,cell_621,7
TP12-4T,cell_622,7
TP12-4T,cell_623,1
TP12-4T,cell_624,7
TP12-4T,cell_625,7
TP12-4T,cell_626,7
TP12-4T,cell_627,1
TP12-4T,cell_628,1
TP12-4T,cell_629,7
TP12-4T,cell_63,7
TP12-4T,cell_630,2
TP12-4T,cell_631,1
TP12-4T,cell_632,2
TP12-4T,cell_633,7
TP12-4T,cell_634,7
TP12-4T,cell_635,1
TP12-4T,cell_636,7
TP12-4T,cell_637,7
TP12-4T,cell_638,7
TP12-4T,cell_639,7
TP12-4T,cell_64,2
TP12-4T,cell_640,7
TP12-4T,cell_641,7
TP12-4T,cell_642,7
TP12-4T,cell_643,2
TP12-4T,cell_644,7
TP12-4T,cell_645,1
TP12-4T,cell_646,7
TP12-4T,cell_647,7
TP12-4T,cell_648,7
TP12-4T,cell_649,2
TP12-4T,cell_65,7
TP12-4T,cell_650,1
TP12-4T,cell_651,7
TP12-4T,cell_652,7
TP12-4T,cell_653,7
TP12-4T,cell_654,2
TP12-4T,cell_655,7
TP12-4T,cell_656,7
TP12-4T,cell_657,7
TP12-4T,cell_658,1
TP12-4T,cell_659,1
TP12-4T,cell_66,1
TP12-4T,cell_660,7
TP12-4T,cell_661,7
TP12-4T,cell_662,7
TP12-4T,cell_663,7
TP12-4T,cell_664,2
TP12-4T,cell_665,1
TP12-4T,cell_666,7
TP12-4T,cell_667,1
TP12-4T,cell_668,7
TP12-4T,cell_669,7
TP12-4T,cell_67,7
TP12-4T,cell_670,2
TP12-4T,cell_671,7
TP12-4T,cell_672,7
TP12-4T,cell_673,7
TP12-4T,cell_674,7
TP12-4T,cell_675,7
TP12-4T,cell_676,1
TP12-4T,cell_677,7
TP12-4T,cell_678,1
TP12-4T,cell_679,2
TP12-4T,cell_68,2
TP12-4T,cell_680,1
TP12-4T,cell_681,7
TP12-4T,cell_682,2
TP12-4T,cell_683,7
TP12-4T,cell_684,7
TP12-4T,cell_685,7
TP12-4T,cell_686,7
TP12-4T,cell_687,1
TP12-4T,cell_688,7
TP12-4T,cell_689,7
TP12-4T,cell_69,7
TP12-4T,cell_690,7
TP12-4T,cell_691,7
TP12-4T,cell_692,1
TP12-4T,cell_693,7
TP12-4T,cell_694,1
TP12-4T,cell_695,7
TP12-4T,cell_696,7
TP12-4T,cell_697,2
TP12-4T,cell_698,2
TP12-4T,cell_699,2
TP12-4T,cell_7,1
TP12-4T,cell_70,7
TP12-4T,cell_700,1
TP12-4T,cell_701,2
TP12-4T,cell_702,7
TP12-4T,cell_703,7
TP12-4T,cell_704,7
TP12-4T,cell_705,7
TP12-4T,cell_706,1
TP12-4T,cell_707,1
TP12-4T,cell_708,7
TP12-4T,cell_709,2
TP12-4T,cell_71,2
TP12-4T,cell_710,1
TP12-4T,cell_711,7
TP12-4T,cell_712,1
TP12-4T,cell_713,2
TP12-4T,cell_714,1
TP12-4T,cell_715,7
TP12-4T,cell_716,1
TP12-4T,cell_717,2
TP12-4T,cell_718,1
TP12-4T,cell_719,1
TP12-4T,cell_72,1
TP12-4T,cell_720,7
TP12-4T,cell_721,7
TP12-4T,cell_722,2
TP12-4T,cell_723,1
TP12-4T,cell_724,7
TP12-4T,cell_725,7
TP12-4T,cell_726,7
TP12-4T,cell_727,2
TP12-4T,cell_728,7
TP12-4T,cell_729,7
TP12-4T,cell_73,7
TP12-4T,cell_730,2
TP12-4T,cell_731,7
TP12-4T,cell_732,7
TP12-4T,cell_733,1
TP12-4T,cell_734,7
TP12-4T,cell_735,7
TP12-4T,cell_736,1
TP12-4T,cell_737,7
TP12-4T,cell_738,7
TP12-4T,cell_739,2
TP12-4T,cell_74,2
TP12-4T,cell_740,7
TP12-4T,cell_741,7
TP12-4T,cell_742,7
TP12-4T,cell_743,7
TP12-4T,cell_744,7
TP12-4T,cell_745,7
TP12-4T,cell_746,7
TP12-4T,cell_747,7
TP12-4T,cell_748,7
TP12-4T,cell_749,1
TP12-4T,cell_75,7
TP12-4T,cell_750,7
TP12-4T,cell_751,7
TP12-4T,cell_752,2
TP12-4T,cell_753,2
TP12-4T,cell_754,1
TP12-4T,cell_755,7
TP12-4T,cell_756,1
TP12-4T,cell_757,1
TP12-4T,cell_758,2
TP12-4T,cell_759,7
TP12-4T,cell_76,7
TP12-4T,cell_760,7
TP12-4T,cell_761,7
TP12-4T,cell_762,1
TP12-4T,cell_763,7
TP12-4T,cell_764,1
TP12-4T,cell_765,7
TP12-4T,cell_766,1
TP12-4T,cell_767,2
TP12-4T,cell_768,7
TP12-4T,cell_769,7
TP12-4T,cell_77,1
TP12-4T,cell_770,7
TP12-4T,cell_771,7
TP12-4T,cell_772,7
TP12-4T,cell_773,7
TP12-4T,cell_774,1
TP12-4T,cell_775,1
TP12-4T,cell_776,7
TP12-4T,cell_777,2
TP12-4T,cell_778,2
TP12-4T,cell_779,1
TP12-4T,cell_78,7
TP12-4T,cell_780,7
TP12-4T,cell_781,7
TP12-4T,cell_782,7
TP12-4T,cell_783,7
TP12-4T,cell_784,2
TP12-4T,cell_785,1
TP12-4T,cell_786,7
TP12-4T,cell_787,7
TP12-4T,cell_788,2
TP12-4T,cell_789,7
TP12-4T,cell_79,1
TP12-4T,cell_790,1
TP12-4T,cell_791,1
TP12-4T,cell_792,7
TP12-4T,cell_793,1
TP12-4T,cell_794,7
TP12-4T,cell_795,7
TP12-4T,cell_796,1
TP12-4T,cell_797,1
TP12-4T,cell_798,2
TP12-4T,cell_799,7
TP12-4T,cell_8,2
TP12-4T,cell_80,7
TP12-4T,cell_800,7
TP12-4T,cell_801,7
TP12-4T,cell_802,2
TP12-4T,cell_803,1
TP12-4T,cell_804,2
TP12-4T,cell_805,7
TP12-4T,cell_806,1
TP12-4T,cell_807,2
TP12-4T,cell_808,7
TP12-4T,cell_809,7
TP12-4T,cell_81,7
TP12-4T,cell_810,7
TP12-4T,cell_811,7
TP12-4T,cell_812,2
TP12-4T,cell_813,7
TP12-4T,cell_814,1
TP12-4T,cell_815,2
TP12-4T,cell_816,1
TP12-4T,cell_817,1
TP12-4T,cell_818,7
TP12-4T,cell_819,7
TP12-4T,cell_82,7
TP12-4T,cell_820,1
TP12-4T,cell_821,7
TP12-4T,cell_822,7
TP12-4T,cell_823,7
TP12-4T,cell_824,1
TP12-4T,cell_825,7
TP12-4T,cell_826,7
TP12-4T,cell_827,7
TP12-4T,cell_828,1
TP12-4T,cell_829,2
TP12-4T,cell_83,7
TP12-4T,cell_830,7
TP12-4T,cell_831,1
TP12-4T,cell_832,2
TP12-4T,cell_833,7
TP12-4T,cell_834,1
TP12-4T,cell_835,7
TP12-4T,cell_836,7
TP12-4T,cell_837,7
TP12-4T,cell_838,7
TP12-4T,cell_839,7
TP12-4T,cell_84,1
TP12-4T,cell_840,1
TP12-4T,cell_841,7
TP12-4T,cell_842,7
TP12-4T,cell_843,1
TP12-4T,cell_844,7
TP12-4T,cell_845,7
TP12-4T,cell_846,7
TP12-4T,cell_847,7
TP12-4T,cell_848,1
TP12-4T,cell_849,1
TP12-4T,cell_85,1
TP12-4T,cell_850,5
TP12-4T,cell_851,2
TP12-4T,cell_852,7
TP12-4T,cell_853,1
TP12-4T,cell_854,1
TP12-4T,cell_855,1
TP12-4T,cell_856,7
TP12-4T,cell_857,1
TP12-4T,cell_858,2
TP12-4T,cell_859,7
TP12-4T,cell_86,2
TP12-4T,cell_860,1
TP12-4T,cell_861,1
TP12-4T,cell_862,7
TP12-4T,cell_863,7
TP12-4T,cell_864,1
TP12-4T,cell_865,7
TP12-4T,cell_866,7
TP12-4T,cell_867,7
TP12-4T,cell_868,7
TP12-4T,cell_869,7
TP12-4T,cell_87,1
TP12-4T,cell_870,2
TP12-4T,cell_871,7
TP12-4T,cell_872,7
TP12-4T,cell_873,7
TP12-4T,cell_874,7
TP12-4T,cell_875,7
TP12-4T,cell_876,1
TP12-4T,cell_877,7
TP12-4T,cell_878,2
TP12-4T,cell_879,1
TP12-4T,cell_88,1
TP12-4T,cell_880,7
TP12-4T,cell_881,7
TP12-4T,cell_882,7
TP12-4T,cell_883,7
TP12-4T,cell_884,7
TP12-4T,cell_885,7
TP12-4T,cell_886,7
TP12-4T,cell_887,1
TP12-4T,cell_888,1
TP12-4T,cell_889,1
TP12-4T,cell_89,7
TP12-4T,cell_890,2
TP12-4T,cell_891,1
TP12-4T,cell_892,7
TP12-4T,cell_893,7
TP12-4T,cell_894,7
TP12-4T,cell_895,1
TP12-4T,cell_896,7
TP12-4T,cell_897,1
TP12-4T,cell_898,7
TP12-4T,cell_899,7
TP12-4T,cell_9,1
TP12-4T,cell_90,7
TP12-4T,cell_900,1
TP12-4T,cell_901,7
TP12-4T,cell_902,1
TP12-4T,cell_903,7
TP12-4T,cell_904,7
TP12-4T,cell_905,1
TP12-4T,cell_906,1
TP12-4T,cell_907,7
TP12-4T,cell_908,1
TP12-4T,cell_909,7
TP12-4T,cell_91,1
TP12-4T,cell_910,1
TP12-4T,cell_911,2
TP12-4T,cell_912,7
TP12-4T,cell_913,1
TP12-4T,cell_914,7
TP12-4T,cell_915,7
TP12-4T,cell_916,2
TP12-4T,cell_917,7
TP12-4T,cell_918,7
TP12-4T,cell_919,7
TP12-4T,cell_92,1
TP12-4T,cell_920,7
TP12-4T,cell_921,7
TP12-4T,cell_922,2
TP12-4T,cell_923,1
TP12-4T,cell_924,7
TP12-4T,cell_925,7
TP12-4T,cell_926,7
TP12-4T,cell_927,7
TP12-4T,cell_928,7
TP12-4T,cell_929,7
TP12-4T,cell_93,7
TP12-4T,cell_930,1
TP12-4T,cell_931,7
TP12-4T,cell_932,7
TP12-4T,cell_933,7
TP12-4T,cell_934,7
TP12-4T,cell_935,2
TP12-4T,cell_936,2
TP12-4T,cell_937,7
TP12-4T,cell_938,7
TP12-4T,cell_939,7
TP12-4T,cell_94,1
TP12-4T,cell_940,1
TP12-4T,cell_941,7
TP12-4T,cell_942,7
TP12-4T,cell_943,7
TP12-4T,cell_944,7
TP12-4T,cell_945,7
TP12-4T,cell_946,2
TP12-4T,cell_947,2
TP12-4T,cell_948,7
TP12-4T,cell_949,7
TP12-4T,cell_95,7
TP12-4T,cell_950,2
TP12-4T,cell_951,7
TP12-4T,cell_952,1
TP12-4T,cell_953,7
TP12-4T,cell_954,1
TP12-4T,cell_955,1
TP12-4T,cell_956,7
TP12-4T,cell_957,7
TP12-4T,cell_958,2
TP12-4T,cell_959,7
TP12-4T,cell_96,7
TP12-4T,cell_960,2
TP12-4T,cell_961,1
TP12-4T,cell_962,1
TP12-4T,cell_963,7
TP12-4T,cell_964,7
TP12-4T,cell_965,7
TP12-4T,cell_966,7
TP12-4T,cell_967,7
TP12-4T,cell_968,7
TP12-4T,cell_969,7
TP12-4T,cell_97,7
TP12-4T,cell_970,1
TP12-4T,cell_971,1
TP12-4T,cell_972,7
TP12-4T,cell_973,7
TP12-4T,cell_974,1
TP12-4T,cell_975,1
TP12-4T,cell_976,7
TP12-4T,cell_977,1
TP12-4T,cell_978,2
TP12-4T,cell_979,2
TP12-4T,cell_98,7
TP12-4T,cell_980,7
TP12-4T,cell_981,2
TP12-4T,cell_982,7
TP12-4T,cell_983,2
TP12-4T,cell_984,1
TP12-4T,cell_985,1
TP12-4T,cell_986,7
TP12-4T,cell_987,7
TP12-4T,cell_988,2
TP12-4T,cell_989,1
TP12-4T,cell_99,7
TP12-4T,cell_990,7
TP12-4T,cell_991,7
TP12-4T,cell_992,7
TP12-4T,cell_993,7
TP12-4T,cell_994,1
TP12-4T,cell_995,7
TP12-4T,cell_996,7
TP12-4T,cell_997,2
TP12-4T,cell_998,7
TP12-4T,cell_999,1
RA18_18-11_1,cell_849,9
RA18_18-11_1,cell_1218,9
RA18_18-11_1,cell_845,9
RA18_18-11_1,cell_75,9
RA18_18-11_1,cell_290,9
RA18_18-11_1,cell_1027,9
RA18_18-11_1,cell_95,9
RA18_18-11_1,cell_942,9
RA18_18-11_1,cell_101,9
RA18_18-11_1,cell_650,9
RA18_18-11_1,cell_1175,9
RA18_18-11_1,cell_1108,9
RA18_18-11_1,cell_1046,9
RA18_18-11_1,cell_725,9
RA18_18-11_1,cell_786,9
RA18_18-11_1,cell_228,9
RA18_18-11_1,cell_744,9
RA18_18-11_1,cell_988,9
RA18_18-11_1,cell_65,9
RA18_18-11_1,cell_210,9
RA18_18-11_1,cell_109,9
RA18_18-11_1,cell_563,9
RA18_18-11_1,cell_232,9
RA18_18-11_1,cell_51,9
RA18_18-11_1,cell_209,9
RA18_18-11_1,cell_496,9
RA18_18-11_1,cell_509,9
RA18_18-11_1,cell_811,9
RA18_18-11_1,cell_553,9
RA18_18-11_1,cell_1023,9
RA18_18-11_1,cell_526,9
RA18_18-11_1,cell_579,9
RA18_18-11_1,cell_615,9
RA18_18-11_1,cell_445,9
RA18_18-11_1,cell_377,9
RA18_18-11_1,cell_1140,9
RA18_18-11_1,cell_571,9
RA18_18-11_1,cell_652,9
RA18_18-11_1,cell_249,9
RA18_18-11_1,cell_1202,9
RA18_18-11_1,cell_284,6
RA18_18-11_1,cell_1106,9
RA18_18-11_1,cell_705,9
RA18_18-11_1,cell_116,9
RA18_18-11_1,cell_724,9
RA18_18-11_1,cell_905,9
RA18_18-11_1,cell_1118,9
RA18_18-11_1,cell_1092,9
RA18_18-11_1,cell_408,9
RA18_18-11_1,cell_25,9
RA18_18-11_1,cell_808,9
RA18_18-11_1,cell_817,9
RA18_18-11_1,cell_77,3
RA18_18-11_1,cell_1102,9
RA18_18-11_1,cell_407,9
RA18_18-11_1,cell_398,9
RA18_18-11_1,cell_1139,9
RA18_18-11_1,cell_1011,9
RA18_18-11_1,cell_247,9
RA18_18-11_1,cell_831,9
RA18_18-11_1,cell_287,9
RA18_18-11_1,cell_912,9
RA18_18-11_1,cell_340,9
RA18_18-11_1,cell_403,9
RA18_18-11_1,cell_162,9
RA18_18-11_1,cell_568,9
RA18_18-11_1,cell_1073,9
RA18_18-11_1,cell_1121,9
RA18_18-11_1,cell_1123,9
RA18_18-11_1,cell_1049,9
RA18_18-11_1,cell_397,9
RA18_18-11_1,cell_915,9
RA18_18-11_1,cell_1109,9
RA18_18-11_1,cell_1091,9
RA18_18-11_1,cell_853,9
RA18_18-11_1,cell_1169,9
RA18_18-11_1,cell_1053,9
RA18_18-11_1,cell_1187,9
RA18_18-11_1,cell_1114,9
RA18_18-11_1,cell_1153,9
RA18_18-11_1,cell_946,3
RA18_18-11_1,cell_1209,9
RA18_18-11_1,cell_508,9
RA18_18-11_1,cell_1167,9
RA18_18-11_1,cell_495,9
RA18_18-11_1,cell_832,9
RA18_18-11_1,cell_902,9
RA18_18-11_1,cell_244,9
RA18_18-11_1,cell_1216,9
RA18_18-11_1,cell_1036,3
RA18_18-11_1,cell_730,9
RA18_18-11_1,cell_859,9
RA18_18-11_1,cell_1110,9
RA18_18-11_1,cell_389,9
RA18_18-11_1,cell_923,9
RA18_18-11_1,cell_366,9
RA18_18-11_1,cell_735,9
RA18_18-11_1,cell_27,9
RA18_18-11_1,cell_643,9
RA18_18-11_1,cell_203,9
RA18_18-11_1,cell_376,9
RA18_18-11_1,cell_214,9
RA18_18-11_1,cell_767,9
RA18_18-11_1,cell_1136,3
RA18_18-11_1,cell_324,9
RA18_18-11_1,cell_834,9
RA18_18-11_1,cell_823,9
RA18_18-11_1,cell_596,9
RA18_18-11_1,cell_518,3
RA18_18-11_1,cell_429,9
RA18_18-11_1,cell_599,9
RA18_18-11_1,cell_1098,9
RA18_18-11_1,cell_929,9
RA18_18-11_1,cell_740,9
RA18_18-11_1,cell_914,9
RA18_18-11_1,cell_283,9
RA18_18-11_1,cell_130,3
RA18_18-11_1,cell_966,9
RA18_18-11_1,cell_127,9
RA18_18-11_1,cell_339,3
RA18_18-11_1,cell_920,9
RA18_18-11_1,cell_779,9
RA18_18-11_1,cell_800,9
RA18_18-11_1,cell_145,9
RA18_18-11_1,cell_222,9
