CDS-chr,CDS-start,CDS-end,CDS-Ensembl_ID,CDS-UCSC_ID,CDS-UCSC_index,CDS-strand,CDS-gene_name,CDS-exon_unique_id,CDS-ORF-frame
chr5,98216779,98216875,ENST00000284049,uc003knf.3,14,-,CHD1,uc003knf.3-14,0.0
chr5,98216982,98217079,ENST00000284049,uc003knf.3,15,-,CHD1,uc003knf.3-15,1.0
chr5,98217678,98217827,ENST00000284049,uc003knf.3,16,-,CHD1,uc003knf.3-16,2.0
chr5,98218791,98218941,ENST00000284049,uc003knf.3,17,-,CHD1,uc003knf.3-17,0.0
chr5,98221281,98221353,ENST00000284049,uc003knf.3,18,-,CHD1,uc003knf.3-18,0.0
chr5,98223791,98223944,ENST00000284049,uc003knf.3,19,-,CHD1,uc003knf.3-19,0.0
chr5,98224779,98224942,ENST00000284049,uc003knf.3,20,-,CHD1,uc003knf.3-20,1.0
chr5,98228228,98228417,ENST00000284049,uc003knf.3,21,-,CHD1,uc003knf.3-21,0.0
chr5,98229119,98229310,ENST00000284049,uc003knf.3,22,-,CHD1,uc003knf.3-22,2.0
chr5,98230300,98230390,ENST00000284049,uc003knf.3,23,-,CHD1,uc003knf.3-23,0.0
chr5,98231929,98232146,ENST00000284049,uc003knf.3,24,-,CHD1,uc003knf.3-24,1.0
chr5,98232896,98233024,ENST00000284049,uc003knf.3,25,-,CHD1,uc003knf.3-25,2.0
chr5,98233959,98234138,ENST00000284049,uc003knf.3,26,-,CHD1,uc003knf.3-26,2.0
chr5,98234367,98234468,ENST00000284049,uc003knf.3,27,-,CHD1,uc003knf.3-27,2.0
chr5,98235183,98235409,ENST00000284049,uc003knf.3,28,-,CHD1,uc003knf.3-28,1.0
chr5,98236514,98236786,ENST00000284049,uc003knf.3,29,-,CHD1,uc003knf.3-29,2.0
chr5,98236889,98237039,ENST00000284049,uc003knf.3,30,-,CHD1,uc003knf.3-30,0.0
chr5,98238603,98238668,ENST00000284049,uc003knf.3,31,-,CHD1,uc003knf.3-31,2.0
chr5,98239495,98239612,ENST00000284049,uc003knf.3,32,-,CHD1,uc003knf.3-32,0.0
chr5,98240600,98240802,ENST00000284049,uc003knf.3,33,-,CHD1,uc003knf.3-33,1.0
chr5,98262037,98262090,ENST00000284049,uc003knf.3,34,-,CHD1,uc003knf.3-34,2.0
chr5,112090587,112090722,ENST00000257430,uc003kpy.4,1,+,APC,uc003kpy.4-1,0.0
chr5,112102022,112102107,ENST00000257430,uc003kpy.4,2,+,APC,uc003kpy.4-2,1.0
chr5,112102885,112103087,ENST00000257430,uc003kpy.4,3,+,APC,uc003kpy.4-3,1.0
chr5,112111325,112111434,ENST00000257430,uc003kpy.4,4,+,APC,uc003kpy.4-4,1.0
chr5,112116486,112116600,ENST00000257430,uc003kpy.4,5,+,APC,uc003kpy.4-5,0.0
chr5,112128142,112128226,ENST00000257430,uc003kpy.4,6,+,APC,uc003kpy.4-6,0.0
chr5,112136975,112137080,ENST00000257430,uc003kpy.4,7,+,APC,uc003kpy.4-7,0.0
chr5,112151191,112151290,ENST00000257430,uc003kpy.4,8,+,APC,uc003kpy.4-8,0.0
chr5,112154662,112155041,ENST00000257430,uc003kpy.4,9,+,APC,uc003kpy.4-9,1.0
chr5,112157592,112157688,ENST00000257430,uc003kpy.4,10,+,APC,uc003kpy.4-10,0.0
chr5,112162804,112162944,ENST00000257430,uc003kpy.4,11,+,APC,uc003kpy.4-11,2.0
chr5,112163625,112163703,ENST00000257430,uc003kpy.4,12,+,APC,uc003kpy.4-12,0.0
chr5,112164552,112164669,ENST00000257430,uc003kpy.4,13,+,APC,uc003kpy.4-13,0.0
chr5,112170647,112170862,ENST00000257430,uc003kpy.4,14,+,APC,uc003kpy.4-14,2.0
chr5,112173249,112179823,ENST00000257430,uc003kpy.4,15,+,APC,uc003kpy.4-15,1.0
chr5,138117613,138117718,ENST00000302763,uc003ldh.3,1,+,CTNNA1,uc003ldh.3-1,0.0
chr5,138118865,138119061,ENST00000302763,uc003ldh.3,2,+,CTNNA1,uc003ldh.3-2,1.0
chr5,138145726,138145893,ENST00000302763,uc003ldh.3,3,+,CTNNA1,uc003ldh.3-3,2.0
chr5,138147871,138147991,ENST00000302763,uc003ldh.3,4,+,CTNNA1,uc003ldh.3-4,0.0
chr5,138160218,138160488,ENST00000302763,uc003ldh.3,5,+,CTNNA1,uc003ldh.3-5,0.0
chr5,138163203,138163407,ENST00000302763,uc003ldh.3,6,+,CTNNA1,uc003ldh.3-6,0.0
chr5,138221900,138221981,ENST00000302763,uc003ldh.3,7,+,CTNNA1,uc003ldh.3-7,0.0
chr5,138223178,138223331,ENST00000302763,uc003ldh.3,8,+,CTNNA1,uc003ldh.3-8,0.0
chr5,138240037,138240130,ENST00000302763,uc003ldh.3,9,+,CTNNA1,uc003ldh.3-9,0.0
chr5,138253430,138253587,ENST00000302763,uc003ldh.3,10,+,CTNNA1,uc003ldh.3-10,1.0
chr5,138260198,138260399,ENST00000302763,uc003ldh.3,11,+,CTNNA1,uc003ldh.3-11,0.0
chr5,138260944,138261096,ENST00000302763,uc003ldh.3,12,+,CTNNA1,uc003ldh.3-12,2.0
chr5,138264934,138265045,ENST00000302763,uc003ldh.3,13,+,CTNNA1,uc003ldh.3-13,0.0
chr5,138266161,138266343,ENST00000302763,uc003ldh.3,14,+,CTNNA1,uc003ldh.3-14,2.0
chr5,138266518,138266624,ENST00000302763,uc003ldh.3,15,+,CTNNA1,uc003ldh.3-15,1.0
chr5,138268266,138268401,ENST00000302763,uc003ldh.3,16,+,CTNNA1,uc003ldh.3-16,0.0
chr5,138269490,138269778,ENST00000302763,uc003ldh.3,17,+,CTNNA1,uc003ldh.3-17,0.0
chr6,393152,393368,ENST00000380956,uc003msz.4,1,+,IRF4,uc003msz.4-1,0.0
chr6,394820,395007,ENST00000380956,uc003msz.4,2,+,IRF4,uc003msz.4-2,1.0
chr6,395846,395935,ENST00000380956,uc003msz.4,3,+,IRF4,uc003msz.4-3,2.0
chr6,397107,397252,ENST00000380956,uc003msz.4,4,+,IRF4,uc003msz.4-4,1.0
chr6,398827,398935,ENST00000380956,uc003msz.4,5,+,IRF4,uc003msz.4-5,0.0
chr6,401423,401777,ENST00000380956,uc003msz.4,6,+,IRF4,uc003msz.4-6,0.0
chr6,405017,405130,ENST00000380956,uc003msz.4,7,+,IRF4,uc003msz.4-7,2.0
chr6,407454,407598,ENST00000380956,uc003msz.4,8,+,IRF4,uc003msz.4-8,0.0
chr6,7182144,7182315,ENST00000379938,uc003mxb.3,3,+,RREB1,uc003mxb.3-3,0.0
chr6,7187666,7187756,ENST00000379938,uc003mxb.3,4,+,RREB1,uc003mxb.3-4,0.0
chr6,7189391,7189555,ENST00000379938,uc003mxb.3,5,+,RREB1,uc003mxb.3-5,2.0
chr6,7211036,7211181,ENST00000379938,uc003mxb.3,6,+,RREB1,uc003mxb.3-6,1.0
chr6,7211805,7211942,ENST00000379938,uc003mxb.3,7,+,RREB1,uc003mxb.3-7,2.0
chr6,7226699,7226889,ENST00000379938,uc003mxb.3,8,+,RREB1,uc003mxb.3-8,1.0
chr6,7229229,7232140,ENST00000379938,uc003mxb.3,9,+,RREB1,uc003mxb.3-9,1.0
chr6,7240670,7240835,ENST00000379938,uc003mxb.3,10,+,RREB1,uc003mxb.3-10,0.0
chr6,7246656,7247454,ENST00000379938,uc003mxb.3,11,+,RREB1,uc003mxb.3-11,0.0
chr6,7248743,7249201,ENST00000379938,uc003mxb.3,12,+,RREB1,uc003mxb.3-12,2.0
chr6,26156618,26157278,ENST00000304218,uc003ngq.3,0,+,HIST1H1E,uc003ngq.3-0,0.0
chr6,26197067,26197478,ENST00000377831,uc003ngv.4,0,-,HIST1H3D,uc003ngv.4-0,0.0
chr6,26271201,26271612,ENST00000305910,uc003nhi.3,0,-,HIST1H3G,uc003nhi.3-0,0.0
chr6,27839682,27840093,ENST00000328488,uc003njy.3,0,-,HIST1H3I,uc003njy.3-0,0.0
chr6,31708243,31708390,ENST00000534153,uc003nwu.2,1,+,MSH5-SAPCD1,uc003nwu.2-1,0.0
chr6,31708939,31709063,ENST00000534153,uc003nwu.2,2,+,MSH5-SAPCD1,uc003nwu.2-2,1.0
chr6,31710653,31710734,ENST00000534153,uc003nwu.2,3,+,MSH5-SAPCD1,uc003nwu.2-3,0.0
chr6,31710884,31710947,ENST00000534153,uc003nwu.2,4,+,MSH5-SAPCD1,uc003nwu.2-4,0.0
chr6,31711680,31711802,ENST00000534153,uc003nwu.2,5,+,MSH5-SAPCD1,uc003nwu.2-5,2.0
chr6,31711966,31712076,ENST00000534153,uc003nwu.2,6,+,MSH5-SAPCD1,uc003nwu.2-6,2.0
chr6,31712322,31712358,ENST00000534153,uc003nwu.2,7,+,MSH5-SAPCD1,uc003nwu.2-7,0.0
chr6,31713013,31713096,ENST00000534153,uc003nwu.2,8,+,MSH5-SAPCD1,uc003nwu.2-8,2.0
chr6,31715163,31715209,ENST00000534153,uc003nwu.2,9,+,MSH5-SAPCD1,uc003nwu.2-9,1.0
chr6,31721077,31721216,ENST00000534153,uc003nwu.2,10,+,MSH5-SAPCD1,uc003nwu.2-10,1.0
chr6,31721343,31721406,ENST00000534153,uc003nwu.2,11,+,MSH5-SAPCD1,uc003nwu.2-11,0.0
chr6,31725941,31726070,ENST00000534153,uc003nwu.2,12,+,MSH5-SAPCD1,uc003nwu.2-12,0.0
chr6,31726324,31726397,ENST00000534153,uc003nwu.2,13,+,MSH5-SAPCD1,uc003nwu.2-13,1.0
chr6,31726542,31726652,ENST00000534153,uc003nwu.2,14,+,MSH5-SAPCD1,uc003nwu.2-14,2.0
chr6,31726873,31726954,ENST00000534153,uc003nwu.2,15,+,MSH5-SAPCD1,uc003nwu.2-15,0.0
chr6,31727201,31727289,ENST00000534153,uc003nwu.2,16,+,MSH5-SAPCD1,uc003nwu.2-16,1.0
chr6,31727562,31727752,ENST00000534153,uc003nwu.2,17,+,MSH5-SAPCD1,uc003nwu.2-17,1.0
chr6,31727866,31727993,ENST00000534153,uc003nwu.2,18,+,MSH5-SAPCD1,uc003nwu.2-18,1.0
chr6,31728466,31728616,ENST00000534153,uc003nwu.2,19,+,MSH5-SAPCD1,uc003nwu.2-19,0.0
chr6,31728961,31729039,ENST00000534153,uc003nwu.2,20,+,MSH5-SAPCD1,uc003nwu.2-20,0.0
chr6,31729248,31729392,ENST00000534153,uc003nwu.2,21,+,MSH5-SAPCD1,uc003nwu.2-21,0.0
chr6,31729594,31729732,ENST00000534153,uc003nwu.2,22,+,MSH5-SAPCD1,uc003nwu.2-22,0.0
chr6,31729888,31729962,ENST00000534153,uc003nwu.2,23,+,MSH5-SAPCD1,uc003nwu.2-23,2.0
chr6,31730196,31730308,ENST00000534153,uc003nwu.2,24,+,MSH5-SAPCD1,uc003nwu.2-24,1.0
chr6,31730831,31730945,ENST00000498473,uc003nwz.4,9,+,MSH5-SAPCD1,uc003nwz.4-9,0.0
chr6,31731191,31731332,ENST00000498473,uc003nwz.4,10,+,MSH5-SAPCD1,uc003nwz.4-10,0.0
chr6,31731840,31731936,ENST00000498473,uc003nwz.4,11,+,MSH5-SAPCD1,uc003nwz.4-11,0.0
chr6,31732042,31732132,ENST00000498473,uc003nwz.4,12,+,MSH5-SAPCD1,uc003nwz.4-12,0.0
chr6,31732212,31732308,ENST00000498473,uc003nwz.4,13,+,MSH5-SAPCD1,uc003nwz.4-13,0.0
chr6,31847860,31848041,ENST00000375537,uc003nxz.1,0,-,EHMT2,uc003nxz.1-0,1.0
chr6,31848449,31848625,ENST00000375537,uc003nxz.1,1,-,EHMT2,uc003nxz.1-1,2.0
chr6,31848790,31848869,ENST00000375537,uc003nxz.1,2,-,EHMT2,uc003nxz.1-2,1.0
chr6,31850475,31850562,ENST00000375537,uc003nxz.1,3,-,EHMT2,uc003nxz.1-3,0.0
chr6,31850670,31850786,ENST00000375537,uc003nxz.1,4,-,EHMT2,uc003nxz.1-4,2.0
chr6,31851138,31851216,ENST00000375537,uc003nxz.1,5,-,EHMT2,uc003nxz.1-5,0.0
chr6,31851582,31851727,ENST00000375537,uc003nxz.1,6,-,EHMT2,uc003nxz.1-6,1.0
chr6,31852168,31852336,ENST00000375537,uc003nxz.1,7,-,EHMT2,uc003nxz.1-7,0.0
chr6,31852421,31852576,ENST00000375537,uc003nxz.1,8,-,EHMT2,uc003nxz.1-8,2.0
chr6,31852688,31852793,ENST00000375537,uc003nxz.1,9,-,EHMT2,uc003nxz.1-9,0.0
chr6,31854357,31854459,ENST00000375537,uc003nxz.1,10,-,EHMT2,uc003nxz.1-10,0.0
chr6,31854551,31854674,ENST00000375537,uc003nxz.1,11,-,EHMT2,uc003nxz.1-11,0.0
chr6,31854771,31854878,ENST00000375537,uc003nxz.1,12,-,EHMT2,uc003nxz.1-12,2.0
chr6,31855353,31855436,ENST00000375537,uc003nxz.1,13,-,EHMT2,uc003nxz.1-13,2.0
chr6,31855555,31855738,ENST00000375537,uc003nxz.1,14,-,EHMT2,uc003nxz.1-14,0.0
chr6,31855817,31856053,ENST00000375537,uc003nxz.1,15,-,EHMT2,uc003nxz.1-15,2.0
chr6,31856139,31856283,ENST00000375537,uc003nxz.1,16,-,EHMT2,uc003nxz.1-16,0.0
chr6,31856375,31856524,ENST00000375537,uc003nxz.1,17,-,EHMT2,uc003nxz.1-17,2.0
chr6,31856745,31856847,ENST00000375537,uc003nxz.1,18,-,EHMT2,uc003nxz.1-18,0.0
chr6,31857004,31857119,ENST00000375537,uc003nxz.1,19,-,EHMT2,uc003nxz.1-19,1.0
chr6,31857244,31857379,ENST00000375537,uc003nxz.1,20,-,EHMT2,uc003nxz.1-20,0.0
chr6,31860183,31860339,ENST00000375537,uc003nxz.1,21,-,EHMT2,uc003nxz.1-21,0.0
chr6,31860470,31860511,ENST00000375537,uc003nxz.1,22,-,EHMT2,uc003nxz.1-22,2.0
chr6,31860602,31860687,ENST00000375537,uc003nxz.1,23,-,EHMT2,uc003nxz.1-23,1.0
chr6,31864039,31864293,ENST00000375537,uc003nxz.1,24,-,EHMT2,uc003nxz.1-24,2.0
chr6,31864382,31864601,ENST00000375537,uc003nxz.1,25,-,EHMT2,uc003nxz.1-25,0.0
chr6,31864699,31864766,ENST00000375537,uc003nxz.1,26,-,EHMT2,uc003nxz.1-26,1.0
chr6,31865412,31865454,ENST00000375537,uc003nxz.1,27,-,EHMT2,uc003nxz.1-27,0.0
chr6,33286519,33286579,ENST00000374542,uc011dre.2,0,-,DAXX,uc011dre.2-0,0.0
chr6,33286773,33286996,ENST00000374542,uc011dre.2,1,-,DAXX,uc011dre.2-1,1.0
chr6,33287156,33287631,ENST00000374542,uc011dre.2,2,-,DAXX,uc011dre.2-2,1.0
chr6,33287787,33288001,ENST00000374542,uc011dre.2,3,-,DAXX,uc011dre.2-3,1.0
chr6,33288156,33288368,ENST00000374542,uc011dre.2,4,-,DAXX,uc011dre.2-4,2.0
chr6,33288512,33289344,ENST00000374542,uc011dre.2,5,-,DAXX,uc011dre.2-5,1.0
chr6,33289495,33289685,ENST00000374542,uc011dre.2,6,-,DAXX,uc011dre.2-6,1.0
chr6,33290638,33290691,ENST00000374542,uc011dre.2,7,-,DAXX,uc011dre.2-7,2.0
chr6,35420322,35420570,ENST00000229769,uc003oko.1,0,+,FANCE,uc003oko.1-0,2.0
chr6,35423523,35424130,ENST00000229769,uc003oko.1,1,+,FANCE,uc003oko.1-1,1.0
chr6,35425332,35425377,ENST00000229769,uc003oko.1,2,+,FANCE,uc003oko.1-2,0.0
chr6,35425692,35425761,ENST00000229769,uc003oko.1,3,+,FANCE,uc003oko.1-3,0.0
chr6,35426073,35426217,ENST00000229769,uc003oko.1,4,+,FANCE,uc003oko.1-4,0.0
chr6,35427107,35427231,ENST00000229769,uc003oko.1,5,+,FANCE,uc003oko.1-5,1.0
chr6,35427458,35427537,ENST00000229769,uc003oko.1,6,+,FANCE,uc003oko.1-6,1.0
chr6,35428328,35428395,ENST00000229769,uc003oko.1,7,+,FANCE,uc003oko.1-7,1.0
chr6,35430565,35430691,ENST00000229769,uc003oko.1,8,+,FANCE,uc003oko.1-8,0.0
chr6,35434020,35434122,ENST00000229769,uc003oko.1,9,+,FANCE,uc003oko.1-9,0.0
chr6,52129385,52129584,ENST00000596288,uc011dwu.2,0,-,MCM3,uc011dwu.2-0,1.0
chr6,52130872,52130942,ENST00000596288,uc011dwu.2,1,-,MCM3,uc011dwu.2-1,1.0
chr6,52131408,52131494,ENST00000596288,uc011dwu.2,2,-,MCM3,uc011dwu.2-2,2.0
chr6,52132662,52132766,ENST00000596288,uc011dwu.2,3,-,MCM3,uc011dwu.2-3,2.0
chr6,52133883,52134024,ENST00000596288,uc011dwu.2,4,-,MCM3,uc011dwu.2-4,0.0
chr6,52137098,52137249,ENST00000596288,uc011dwu.2,5,-,MCM3,uc011dwu.2-5,1.0
chr6,52138027,52138154,ENST00000596288,uc011dwu.2,6,-,MCM3,uc011dwu.2-6,1.0
chr6,52138539,52138714,ENST00000596288,uc011dwu.2,7,-,MCM3,uc011dwu.2-7,1.0
chr6,52141065,52141274,ENST00000596288,uc011dwu.2,8,-,MCM3,uc011dwu.2-8,2.0
chr6,52141864,52141996,ENST00000596288,uc011dwu.2,9,-,MCM3,uc011dwu.2-9,0.0
chr6,52142332,52142486,ENST00000596288,uc011dwu.2,10,-,MCM3,uc011dwu.2-10,1.0
chr6,52143539,52143648,ENST00000596288,uc011dwu.2,11,-,MCM3,uc011dwu.2-11,1.0
chr6,52144158,52144397,ENST00000596288,uc011dwu.2,12,-,MCM3,uc011dwu.2-12,2.0
chr6,52146842,52146973,ENST00000596288,uc011dwu.2,13,-,MCM3,uc011dwu.2-13,2.0
chr6,52147450,52147659,ENST00000596288,uc011dwu.2,14,-,MCM3,uc011dwu.2-14,2.0
chr6,52149394,52149615,ENST00000596288,uc011dwu.2,15,-,MCM3,uc011dwu.2-15,2.0
chr6,80715560,80715699,ENST00000369798,uc003pjc.3,1,+,TTK,uc003pjc.3-1,1.0
chr6,80717525,80717748,ENST00000369798,uc003pjc.3,2,+,TTK,uc003pjc.3-2,1.0
chr6,80718102,80718209,ENST00000369798,uc003pjc.3,3,+,TTK,uc003pjc.3-3,2.0
chr6,80720530,80720674,ENST00000369798,uc003pjc.3,4,+,TTK,uc003pjc.3-4,0.0
chr6,80721150,80721265,ENST00000369798,uc003pjc.3,5,+,TTK,uc003pjc.3-5,1.0
chr6,80721445,80721518,ENST00000369798,uc003pjc.3,6,+,TTK,uc003pjc.3-6,1.0
chr6,80721602,80721697,ENST00000369798,uc003pjc.3,7,+,TTK,uc003pjc.3-7,2.0
chr6,80722995,80723083,ENST00000369798,uc003pjc.3,8,+,TTK,uc003pjc.3-8,1.0
chr6,80724179,80724303,ENST00000369798,uc003pjc.3,9,+,TTK,uc003pjc.3-9,1.0
chr6,80732040,80732189,ENST00000369798,uc003pjc.3,10,+,TTK,uc003pjc.3-10,2.0
chr6,80736094,80736231,ENST00000369798,uc003pjc.3,11,+,TTK,uc003pjc.3-11,2.0
chr6,80737601,80737728,ENST00000369798,uc003pjc.3,12,+,TTK,uc003pjc.3-12,1.0
chr6,80741183,80741276,ENST00000369798,uc003pjc.3,13,+,TTK,uc003pjc.3-13,0.0
chr6,80744701,80744859,ENST00000369798,uc003pjc.3,14,+,TTK,uc003pjc.3-14,2.0
chr6,80744982,80745134,ENST00000369798,uc003pjc.3,15,+,TTK,uc003pjc.3-15,2.0
chr6,80746191,80746316,ENST00000369798,uc003pjc.3,16,+,TTK,uc003pjc.3-16,2.0
chr6,80747683,80747764,ENST00000369798,uc003pjc.3,17,+,TTK,uc003pjc.3-17,0.0
chr6,80749412,80749589,ENST00000369798,uc003pjc.3,18,+,TTK,uc003pjc.3-18,0.0
chr6,80749912,80749997,ENST00000369798,uc003pjc.3,19,+,TTK,uc003pjc.3-19,1.0
chr6,80750322,80750420,ENST00000369798,uc003pjc.3,20,+,TTK,uc003pjc.3-20,2.0
chr6,80751835,80751919,ENST00000369798,uc003pjc.3,21,+,TTK,uc003pjc.3-21,0.0
chr6,100957261,100957409,ENST00000369162,uc003pqk.3,0,-,ASCC3,uc003pqk.3-0,1.0
chr6,100957807,100957983,ENST00000369162,uc003pqk.3,1,-,ASCC3,uc003pqk.3-1,2.0
chr6,100960584,100960794,ENST00000369162,uc003pqk.3,2,-,ASCC3,uc003pqk.3-2,0.0
chr6,100964055,100964203,ENST00000369162,uc003pqk.3,3,-,ASCC3,uc003pqk.3-3,1.0
chr6,100965866,100966018,ENST00000369162,uc003pqk.3,4,-,ASCC3,uc003pqk.3-4,2.0
chr6,100988038,100988263,ENST00000369162,uc003pqk.3,5,-,ASCC3,uc003pqk.3-5,0.0
chr6,101037509,101037644,ENST00000369162,uc003pqk.3,6,-,ASCC3,uc003pqk.3-6,0.0
chr6,101037823,101037935,ENST00000369162,uc003pqk.3,7,-,ASCC3,uc003pqk.3-7,1.0
chr6,101049685,101049811,ENST00000369162,uc003pqk.3,8,-,ASCC3,uc003pqk.3-8,0.0
chr6,101053443,101053576,ENST00000369162,uc003pqk.3,9,-,ASCC3,uc003pqk.3-9,1.0
chr6,101054615,101054736,ENST00000369162,uc003pqk.3,10,-,ASCC3,uc003pqk.3-10,1.0
chr6,101054826,101054964,ENST00000369162,uc003pqk.3,11,-,ASCC3,uc003pqk.3-11,0.0
chr6,101073067,101073210,ENST00000369162,uc003pqk.3,12,-,ASCC3,uc003pqk.3-12,2.0
chr6,101075465,101075586,ENST00000369162,uc003pqk.3,13,-,ASCC3,uc003pqk.3-13,1.0
chr6,101075717,101075863,ENST00000369162,uc003pqk.3,14,-,ASCC3,uc003pqk.3-14,2.0
chr6,101076890,101077057,ENST00000369162,uc003pqk.3,15,-,ASCC3,uc003pqk.3-15,2.0
chr6,101079003,101079089,ENST00000369162,uc003pqk.3,16,-,ASCC3,uc003pqk.3-16,2.0
chr6,101086476,101086697,ENST00000369162,uc003pqk.3,17,-,ASCC3,uc003pqk.3-17,2.0
chr6,101090456,101090625,ENST00000369162,uc003pqk.3,18,-,ASCC3,uc003pqk.3-18,1.0
chr6,101091906,101092005,ENST00000369162,uc003pqk.3,19,-,ASCC3,uc003pqk.3-19,0.0
chr6,101094490,101094645,ENST00000369162,uc003pqk.3,20,-,ASCC3,uc003pqk.3-20,2.0
chr6,101095101,101095327,ENST00000369162,uc003pqk.3,21,-,ASCC3,uc003pqk.3-21,1.0
chr6,101098413,101098590,ENST00000369162,uc003pqk.3,22,-,ASCC3,uc003pqk.3-22,0.0
chr6,101099435,101099522,ENST00000369162,uc003pqk.3,23,-,ASCC3,uc003pqk.3-23,0.0
chr6,101100600,101100765,ENST00000369162,uc003pqk.3,24,-,ASCC3,uc003pqk.3-24,0.0
chr6,101103574,101103694,ENST00000369162,uc003pqk.3,25,-,ASCC3,uc003pqk.3-25,0.0
chr6,101109681,101109906,ENST00000369162,uc003pqk.3,26,-,ASCC3,uc003pqk.3-26,0.0
chr6,101110220,101110412,ENST00000369162,uc003pqk.3,27,-,ASCC3,uc003pqk.3-27,0.0
chr6,101127493,101127628,ENST00000369162,uc003pqk.3,28,-,ASCC3,uc003pqk.3-28,0.0
chr6,101163337,101163409,ENST00000369162,uc003pqk.3,29,-,ASCC3,uc003pqk.3-29,0.0
chr6,101165950,101166127,ENST00000369162,uc003pqk.3,30,-,ASCC3,uc003pqk.3-30,0.0
chr6,101173414,101173579,ENST00000369162,uc003pqk.3,31,-,ASCC3,uc003pqk.3-31,0.0
chr6,101214440,101214581,ENST00000369162,uc003pqk.3,32,-,ASCC3,uc003pqk.3-32,0.0
chr6,101215020,101215221,ENST00000369162,uc003pqk.3,33,-,ASCC3,uc003pqk.3-33,0.0
chr6,101246588,101246714,ENST00000369162,uc003pqk.3,34,-,ASCC3,uc003pqk.3-34,0.0
chr6,101247306,101247448,ENST00000369162,uc003pqk.3,35,-,ASCC3,uc003pqk.3-35,1.0
chr6,101248175,101248380,ENST00000369162,uc003pqk.3,36,-,ASCC3,uc003pqk.3-36,1.0
chr6,101253635,101253756,ENST00000369162,uc003pqk.3,37,-,ASCC3,uc003pqk.3-37,1.0
chr6,101296023,101296583,ENST00000369162,uc003pqk.3,38,-,ASCC3,uc003pqk.3-38,2.0
chr6,101311939,101312090,ENST00000369162,uc003pqk.3,39,-,ASCC3,uc003pqk.3-39,1.0
chr6,101315783,101315873,ENST00000369162,uc003pqk.3,40,-,ASCC3,uc003pqk.3-40,0.0
chr6,111621218,111621359,ENST00000422377,uc003puy.4,0,-,REV3L,uc003puy.4-0,0.0
chr6,111628563,111628773,ENST00000422377,uc003puy.4,1,-,REV3L,uc003puy.4-1,0.0
chr6,111631055,111631302,ENST00000422377,uc003puy.4,2,-,REV3L,uc003puy.4-2,1.0
chr6,111632271,111632462,ENST00000422377,uc003puy.4,3,-,REV3L,uc003puy.4-3,2.0
chr6,111634554,111634692,ENST00000422377,uc003puy.4,4,-,REV3L,uc003puy.4-4,0.0
chr6,111636469,111636584,ENST00000422377,uc003puy.4,5,-,REV3L,uc003puy.4-5,1.0
chr6,111643771,111643881,ENST00000422377,uc003puy.4,6,-,REV3L,uc003puy.4-6,2.0
chr6,111650734,111650941,ENST00000422377,uc003puy.4,7,-,REV3L,uc003puy.4-7,0.0
chr6,111652878,111652987,ENST00000422377,uc003puy.4,8,-,REV3L,uc003puy.4-8,1.0
chr6,111654325,111654570,ENST00000422377,uc003puy.4,9,-,REV3L,uc003puy.4-9,2.0
chr6,111656671,111656813,ENST00000422377,uc003puy.4,10,-,REV3L,uc003puy.4-10,1.0
chr6,111665127,111665246,ENST00000422377,uc003puy.4,11,-,REV3L,uc003puy.4-11,2.0
chr6,111670420,111670539,ENST00000422377,uc003puy.4,12,-,REV3L,uc003puy.4-12,2.0
chr6,111672878,111672994,ENST00000422377,uc003puy.4,13,-,REV3L,uc003puy.4-13,2.0
chr6,111678216,111678328,ENST00000422377,uc003puy.4,14,-,REV3L,uc003puy.4-14,1.0
chr6,111680024,111680217,ENST00000422377,uc003puy.4,15,-,REV3L,uc003puy.4-15,1.0
chr6,111685055,111685181,ENST00000422377,uc003puy.4,16,-,REV3L,uc003puy.4-16,0.0
chr6,111686467,111686547,ENST00000422377,uc003puy.4,17,-,REV3L,uc003puy.4-17,2.0
chr6,111688317,111689231,ENST00000422377,uc003puy.4,18,-,REV3L,uc003puy.4-18,2.0
chr6,111693798,111697960,ENST00000422377,uc003puy.4,19,-,REV3L,uc003puy.4-19,1.0
chr6,111698903,111699046,ENST00000422377,uc003puy.4,20,-,REV3L,uc003puy.4-20,2.0
chr6,111701184,111701422,ENST00000422377,uc003puy.4,21,-,REV3L,uc003puy.4-21,1.0
chr6,111702527,111702647,ENST00000422377,uc003puy.4,22,-,REV3L,uc003puy.4-22,0.0
chr6,111708967,111709116,ENST00000422377,uc003puy.4,23,-,REV3L,uc003puy.4-23,2.0
chr6,111709203,111709288,ENST00000422377,uc003puy.4,24,-,REV3L,uc003puy.4-24,1.0
chr6,111710308,111710413,ENST00000422377,uc003puy.4,25,-,REV3L,uc003puy.4-25,0.0
chr6,111711288,111711383,ENST00000422377,uc003puy.4,26,-,REV3L,uc003puy.4-26,2.0
chr6,111714078,111714175,ENST00000422377,uc003puy.4,27,-,REV3L,uc003puy.4-27,1.0
chr6,111726672,111726833,ENST00000422377,uc003puy.4,28,-,REV3L,uc003puy.4-28,2.0
chr6,111732682,111732757,ENST00000422377,uc003puy.4,29,-,REV3L,uc003puy.4-29,0.0
chr6,111737485,111737675,ENST00000422377,uc003puy.4,30,-,REV3L,uc003puy.4-30,1.0
chr6,111803952,111804091,ENST00000422377,uc003puy.4,31,-,REV3L,uc003puy.4-31,1.0
